Topic,Characteristic,Note,Total
Major field of study - Classification of Instructional Programs (CIP) 2021,Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data,172,181540
Major field of study - Classification of Instructional Programs (CIP) 2021,"  No postsecondary certificate, diploma or degree",173,52050
Major field of study - Classification of Instructional Programs (CIP) 2021,  Education,,4820
Major field of study - Classification of Instructional Programs (CIP) 2021,    13. Education,,4820
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Visual and performing arts, and communications technologies",,4315
Major field of study - Classification of Instructional Programs (CIP) 2021,    10. Communications technologies/technicians and support services,,385
Major field of study - Classification of Instructional Programs (CIP) 2021,    50. Visual and performing arts,,3930
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,6630
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,855
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,1635
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,2420
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,105
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,330
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,530
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,505
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,250
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,15090
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,185
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,1490
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,1825
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,2035
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,295
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,2070
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,7195
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,38935
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,60
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,1145
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,37730
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,6810
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,2740
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,2025
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,225
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,1665
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,160
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,13355
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,10480
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,175
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,2225
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,475
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,21750
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,1355
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,13345
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,3555
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,1240
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,1695
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,550
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,1335
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,775
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,560
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,13060
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,1020
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,11555
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,35
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,450
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Personal, protective and transportation services",,3340
Major field of study - Classification of Instructional Programs (CIP) 2021,"    12. Culinary, entertainment, and personal services",,2255
Major field of study - Classification of Instructional Programs (CIP) 2021,"    28. Military science, leadership and operational art",,20
Major field of study - Classification of Instructional Programs (CIP) 2021,    29. Military technologies and applied sciences,,15
Major field of study - Classification of Instructional Programs (CIP) 2021,    43. Security and protective services,,710
Major field of study - Classification of Instructional Programs (CIP) 2021,    49. Transportation and materials moving,,340
Major field of study - Classification of Instructional Programs (CIP) 2021,  Other,179,45
Location of study compared with province or territory of residence,Total - Location of study compared with province or territory of residence for the population aged 25 to 64 years in private households - 25% sample data,180,181540
Location of study compared with province or territory of residence,"  No postsecondary certificate, diploma or degree",,52050
Location of study compared with province or territory of residence,"  Postsecondary certificate, diploma or degree",181,129490
Location of study compared with province or territory of residence,    Location of study inside Canada,,84175
Location of study compared with province or territory of residence,      Same as province or territory of residence,,79100
Location of study compared with province or territory of residence,      Different than province or territory of residence,,5075
Location of study compared with province or territory of residence,    Location of study outside Canada,182,45315
Location of study compared with province or territory of residence,      Americas,,4930
Location of study compared with province or territory of residence,        United States of America,,3435
Location of study compared with province or territory of residence,        Mexico,,125
Location of study compared with province or territory of residence,        Cuba,,15
Location of study compared with province or territory of residence,        Haiti,,0
Location of study compared with province or territory of residence,        Jamaica,,175
Location of study compared with province or territory of residence,        Brazil,,195
Location of study compared with province or territory of residence,        Colombia,,215
Location of study compared with province or territory of residence,        Peru,,80
Location of study compared with province or territory of residence,        Venezuela,95,105
Location of study compared with province or territory of residence,        Other locations of study in Americas,,580
Location of study compared with province or territory of residence,      Europe,,4460
Location of study compared with province or territory of residence,        Belgium,,60
Location of study compared with province or territory of residence,        France,,255
Location of study compared with province or territory of residence,        Germany,,120
Location of study compared with province or territory of residence,        Netherlands,,115
Location of study compared with province or territory of residence,        Switzerland,,90
Location of study compared with province or territory of residence,        Hungary,,50
Location of study compared with province or territory of residence,        Moldova,183,40
Location of study compared with province or territory of residence,        Poland,,95
Location of study compared with province or territory of residence,        Romania,,350
Location of study compared with province or territory of residence,        Russian Federation,,355
Location of study compared with province or territory of residence,        Ukraine,,175
Location of study compared with province or territory of residence,        Ireland,96,105
Location of study compared with province or territory of residence,        United Kingdom,87,2105
Location of study compared with province or territory of residence,        Bosnia and Herzegovina,,25
Location of study compared with province or territory of residence,        Italy,,30
Location of study compared with province or territory of residence,        Serbia,86,55
Location of study compared with province or territory of residence,        Other locations of study in Europe,,435
Location of study compared with province or territory of residence,      Africa,,1210
Location of study compared with province or territory of residence,        Nigeria,,150
Location of study compared with province or territory of residence,        Algeria,,20
Location of study compared with province or territory of residence,        Morocco,,20
Location of study compared with province or territory of residence,        Tunisia,,15
Location of study compared with province or territory of residence,        Egypt,,525
Location of study compared with province or territory of residence,"        South Africa, Republic of",,195
Location of study compared with province or territory of residence,        Other locations of study in Africa,,290
Location of study compared with province or territory of residence,      Asia,,34000
Location of study compared with province or territory of residence,        Iran,88,2405
Location of study compared with province or territory of residence,        Iraq,,65
Location of study compared with province or territory of residence,        Israel,,130
Location of study compared with province or territory of residence,        Lebanon,,105
Location of study compared with province or territory of residence,        Syria,89,50
Location of study compared with province or territory of residence,        Turkey,,200
Location of study compared with province or territory of residence,        China,90,13630
Location of study compared with province or territory of residence,        Taiwan,,465
Location of study compared with province or territory of residence,        Hong Kong,91,3075
Location of study compared with province or territory of residence,        Japan,,255
Location of study compared with province or territory of residence,"        Korea, South",92,875
Location of study compared with province or territory of residence,        Philippines,,2545
Location of study compared with province or territory of residence,        Viet Nam,,70
Location of study compared with province or territory of residence,        Bangladesh,,225
Location of study compared with province or territory of residence,        Sri Lanka,,1150
Location of study compared with province or territory of residence,        India,,6245
Location of study compared with province or territory of residence,        Pakistan,,1615
Location of study compared with province or territory of residence,        Other locations of study in Asia,,890
Location of study compared with province or territory of residence,      Oceania,,720
Location of study compared with province or territory of residence,        Australia,,620
Location of study compared with province or territory of residence,        New Zealand,,100
Location of study compared with province or territory of residence,        Other locations of study in Oceania,,0
Labour force status,Total - Population aged 15 years and over by labour force status - 25% sample data,184,283405
Labour force status,  In the labour force,,170540
Labour force status,    Employed,,147065
Labour force status,    Unemployed,,23475
Labour force status,  Not in the labour force,,112860
Labour force status,Participation rate,,60.2
Labour force status,Employment rate,,51.9
Labour force status,Unemployment rate,,13.8
Work activity during the reference year,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,185,283400
Work activity during the reference year,  Did not work,186,115720
Work activity during the reference year,  Worked,,167680
Work activity during the reference year,    Worked full year full time,187,89545
Work activity during the reference year,    Worked part year and/or part time,188,78140
Work activity during the reference year,    Average weeks worked in reference year,,39.7
Class of worker including job permanency,Total - Labour force aged 15 years and over by class of worker including job permanency - 25% sample data,189,170540
Class of worker including job permanency,  Class of worker - not applicable,190,6400
Class of worker including job permanency,  All classes of workers,191,164140
Class of worker including job permanency,    Employee,,133155
Class of worker including job permanency,      Permanent position,,110265
Class of worker including job permanency,      Temporary position,,22890
Class of worker including job permanency,        Fixed term (1 year or more),,9560
Class of worker including job permanency,"        Casual, seasonal or short-term position (less than 1 year)",,13335
Class of worker including job permanency,    Self-employed,192,30985
Occupation - Broad category - National Occupational Classification (NOC) 2021,Total - Labour force aged 15 years and over by occupation - Broad category - National Occupational Classification (NOC) 2021 - 25% sample data,193,170540
Occupation - Broad category - National Occupational Classification (NOC) 2021,  Occupation - not applicable,190,6400
Occupation - Broad category - National Occupational Classification (NOC) 2021,  All occupations,191,164140
Occupation - Broad category - National Occupational Classification (NOC) 2021,    0 Legislative and senior management occupations,,2200
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    1 Business, finance and administration occupations",,39145
Occupation - Broad category - National Occupational Classification (NOC) 2021,    2 Natural and applied sciences and related occupations,,24110
Occupation - Broad category - National Occupational Classification (NOC) 2021,    3 Health occupations,,11120
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    4 Occupations in education, law and social, community and government services",,14995
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    5 Occupations in art, culture, recreation and sport",,5175
Occupation - Broad category - National Occupational Classification (NOC) 2021,    6 Sales and service occupations,,41680
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    7 Trades, transport and equipment operators and related occupations",,17160
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    8 Natural resources, agriculture and related production occupations",,950
Occupation - Broad category - National Occupational Classification (NOC) 2021,    9 Occupations in manufacturing and utilities,,7600
Industry - Sectors - North American Industry Classification System (NAICS) 2017,Total - Labour force aged 15 years and over by industry - Sectors - North American Industry Classification System (NAICS) 2017 - 25% sample data,194,170540
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  Industry - not applicable,190,6400
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  All industries,191,164140
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    11 Agriculture, forestry, fishing and hunting",,435
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    21 Mining, quarrying, and oil and gas extraction",,135
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    22 Utilities,,960
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    23 Construction,,7805
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    31-33 Manufacturing,,13710
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    41 Wholesale trade,,8150
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    44-45 Retail trade,,17865
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    48-49 Transportation and warehousing,,6495
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    51 Information and cultural industries,,4725
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    52 Finance and insurance,,17770
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    53 Real estate and rental and leasing,,5840
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    54 Professional, scientific and technical services",,22715
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    55 Management of companies and enterprises,,1085
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    56 Administrative and support, waste management and remediation services",,6190
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    61 Educational services,,10245
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    62 Health care and social assistance,,16260
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    71 Arts, entertainment and recreation",,2160
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    72 Accommodation and food services,,9955
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    81 Other services (except public administration),,6250
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    91 Public administration,,5405
All languages used at work,"Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",195,182780
All languages used at work,  English,,145015
All languages used at work,  French,,185
All languages used at work,  Non-official language,,11165
All languages used at work,    Indigenous,39,0
All languages used at work,    Non-Indigenous,,11165
All languages used at work,  English and French,,1735
All languages used at work,  English and non-official language(s),,23040
All languages used at work,  French and non-official language(s),,0
All languages used at work,"  English, French and non-official language(s)",,200
All languages used at work,  Multiple non-official languages,,1435
Language used most often at work,"Total - Language used most often at work for the population aged 15 years and over who worked since January 1, 2020, in private households, 2021 Census - 25% sample data",196,182780
Language used most often at work,  Single responses,,177035
Language used most often at work,    Official languages,,157710
Language used most often at work,      English,,157315
Language used most often at work,      French,,395
Language used most often at work,    Non-official languages,,19325
Language used most often at work,      Indigenous languages,39,0
Language used most often at work,        Algonquian languages,,0
Language used most often at work,          Blackfoot,,0
Language used most often at work,          Cree-Innu languages,,0
Language used most often at work,            Atikamekw,,0
Language used most often at work,            Cree languages,,0
Language used most often at work,              Ililimowin (Moose Cree),,0
Language used most often at work,              Inu Ayimun (Southern East Cree),,0
Language used most often at work,              Iyiyiw-Ayimiwin (Northern East Cree),,0
Language used most often at work,              Nehinawewin (Swampy Cree),,0
Language used most often at work,              Nehiyawewin (Plains Cree),,0
Language used most often at work,              Nihithawiwin (Woods Cree),,0
Language used most often at work,"              Cree, n.o.s.",,0
Language used most often at work,            Innu (Montagnais),,0
Language used most often at work,            Naskapi,,0
Language used most often at work,          Eastern Algonquian languages,,0
Language used most often at work,            Mi'kmaq,,0
Language used most often at work,            Wolastoqewi (Malecite),,0
Language used most often at work,          Ojibway-Potawatomi languages,,0
Language used most often at work,            Anicinabemowin (Algonquin),,0
Language used most often at work,            Oji-Cree,,0
Language used most often at work,            Ojibway languages,,0
Language used most often at work,              Anishinaabemowin (Chippewa),,0
Language used most often at work,              Daawaamwin (Odawa),,0
Language used most often at work,              Saulteau (Western Ojibway),,0
Language used most often at work,"              Ojibway, n.o.s.",,0
Language used most often at work,"          Algonquian languages, n.i.e.",,0
Language used most often at work,        Athabaskan languages,,0
Language used most often at work,          Northern Athabaskan languages,,0
Language used most often at work,            Dakelh (Carrier),,0
Language used most often at work,            Dane-zaa (Beaver),,0
Language used most often at work,"            Dene, n.o.s.",,0
Language used most often at work,            Gwich'in,,0
Language used most often at work,            Slavey-Hare languages,,0
Language used most often at work,              Deh Gah Ghotie Zhatie (South Slavey),,0
Language used most often at work,              Satuotine Yati (North Slavey),,0
Language used most often at work,"              Slavey, n.o.s.",,0
Language used most often at work,            Tahltan languages,,0
Language used most often at work,            Tlicho (Dogrib),,0
Language used most often at work,            Tse'khene (Sekani),,0
Language used most often at work,            Tsilhqot'in (Chilcotin),,0
Language used most often at work,            Tsuu T'ina (Sarsi),,0
Language used most often at work,            Tutchone languages,,0
Language used most often at work,              Northern Tutchone,,0
Language used most often at work,              Southern Tutchone,,0
Language used most often at work,"              Tutchone, n.o.s.",,0
Language used most often at work,            Wetsuwet'en-Babine,,0
Language used most often at work,          Tlingit,,0
Language used most often at work,"          Athabaskan languages, n.i.e.",,0
Language used most often at work,        Haida,,0
Language used most often at work,        Inuktut (Inuit) languages,,0
Language used most often at work,          Inuinnaqtun (Inuvialuktun),,0
Language used most often at work,            Inuinnaqtun,,0
Language used most often at work,            Inuvialuktun,,0
Language used most often at work,          Inuktitut,,0
Language used most often at work,"          Inuktut (Inuit) languages, n.i.e.",,0
Language used most often at work,        Iroquoian languages,,0
Language used most often at work,          Mohawk,,0
Language used most often at work,          Oneida,,0
Language used most often at work,"          Iroquoian languages, n.i.e.",,0
Language used most often at work,        Ktunaxa (Kutenai),,0
Language used most often at work,        Michif,,0
Language used most often at work,        Salish languages,,0
Language used most often at work,          Halkomelem,,0
Language used most often at work,          Lillooet,,0
Language used most often at work,          Ntlakapamux (Thompson),,0
Language used most often at work,          Secwepemctsin (Shuswap),,0
Language used most often at work,          Squamish,,0
Language used most often at work,          Straits,,0
Language used most often at work,          Syilx (Okanagan),,0
Language used most often at work,"          Salish languages, n.i.e.",,0
Language used most often at work,        Siouan languages,,0
Language used most often at work,          Assiniboine,,0
Language used most often at work,          Dakota,,0
Language used most often at work,          Stoney,,0
Language used most often at work,"          Siouan languages, n.i.e.",,0
Language used most often at work,        Tsimshian languages,,0
Language used most often at work,          Gitxsan (Gitksan),,0
Language used most often at work,          Nisga'a,,0
Language used most often at work,          Tsimshian,,0
Language used most often at work,        Wakashan languages,,0
Language used most often at work,          Haisla,,0
Language used most often at work,          Heiltsuk,,0
Language used most often at work,          Kwak'wala (Kwakiutl),,0
Language used most often at work,          Nuu-chah-nulth (Nootka),,0
Language used most often at work,"          Wakashan languages, n.i.e.",,0
Language used most often at work,"        Indigenous languages, n.i.e.",,0
Language used most often at work,"        Indigenous languages, n.o.s.",,0
Language used most often at work,      Non-Indigenous languages,,19325
Language used most often at work,        Afro-Asiatic languages,,50
Language used most often at work,          Berber languages,,0
Language used most often at work,            Kabyle,,0
Language used most often at work,            Tamazight,,0
Language used most often at work,"            Berber languages, n.i.e.",,0
Language used most often at work,          Chadic languages,,0
Language used most often at work,          Coptic,,0
Language used most often at work,          Cushitic languages,,0
Language used most often at work,            Bilen,,0
Language used most often at work,            Oromo,,0
Language used most often at work,            Somali,,0
Language used most often at work,"            Cushitic languages, n.i.e.",,0
Language used most often at work,          Semitic languages,,50
Language used most often at work,            Amharic,,0
Language used most often at work,            Arabic,,45
Language used most often at work,            Aramaic languages,,0
Language used most often at work,              Assyrian Neo-Aramaic,,0
Language used most often at work,              Chaldean Neo-Aramaic,,0
Language used most often at work,"              Aramaic, n.o.s.",,0
Language used most often at work,            Hebrew,,10
Language used most often at work,            Tigrigna,,0
Language used most often at work,"            Semitic languages, n.i.e.",,0
Language used most often at work,        Austro-Asiatic languages,,50
Language used most often at work,          Khmer (Cambodian),,0
Language used most often at work,          Vietnamese,,40
Language used most often at work,"          Austro-Asiatic languages, n.i.e.",,0
Language used most often at work,        Austronesian languages,,30
Language used most often at work,          Bikol,,0
Language used most often at work,"          Bisaya, n.o.s.",,0
Language used most often at work,          Cebuano,,0
Language used most often at work,          Hiligaynon,,0
Language used most often at work,          Ilocano,,0
Language used most often at work,          Indonesian,,0
Language used most often at work,          Kankanaey,,0
Language used most often at work,          Malagasy languages,,0
Language used most often at work,          Malay,,0
Language used most often at work,"          Pampangan (Kapampangan, Pampango)",,0
Language used most often at work,          Pangasinan,,0
Language used most often at work,"          Tagalog (Pilipino, Filipino)",,30
Language used most often at work,"          Austronesian languages, n.i.e.",,0
Language used most often at work,        Creole languages,,0
Language used most often at work,          Haitian Creole,,0
Language used most often at work,          Jamaican English Creole,,0
Language used most often at work,          Morisyen,,0
Language used most often at work,"          Creole, n.o.s.",,0
Language used most often at work,"          Creole languages, n.i.e.",,0
Language used most often at work,        Dravidian languages,,415
Language used most often at work,          Kannada,,0
Language used most often at work,          Malayalam,,0
Language used most often at work,          Tamil,,410
Language used most often at work,          Telugu,,0
Language used most often at work,"          Dravidian languages, n.i.e.",,0
Language used most often at work,        Georgian,,0
Language used most often at work,        Indo-European languages,,735
Language used most often at work,          Albanian,,0
Language used most often at work,          Armenian,,20
Language used most often at work,          Balto-Slavic languages,,65
Language used most often at work,            Baltic languages,,0
Language used most often at work,              Latvian,,0
Language used most often at work,              Lithuanian,,0
Language used most often at work,            Slavic languages,,65
Language used most often at work,              Bulgarian,,0
Language used most often at work,              Czech,,0
Language used most often at work,              Macedonian,,0
Language used most often at work,              Polish,,0
Language used most often at work,              Russian,,60
Language used most often at work,              Serbo-Croatian,,0
Language used most often at work,                Bosnian,,0
Language used most often at work,                Croatian,,0
Language used most often at work,                Serbian,,0
Language used most often at work,"                Serbo-Croatian, n.i.e.",,0
Language used most often at work,              Slovak,,0
Language used most often at work,              Slovene (Slovenian),,0
Language used most often at work,              Ukrainian,,0
Language used most often at work,"              Slavic languages, n.i.e.",,0
Language used most often at work,          Celtic languages,,0
Language used most often at work,            Scottish Gaelic,,0
Language used most often at work,"            Celtic languages, n.i.e.",,0
Language used most often at work,          Germanic languages,,0
Language used most often at work,            Frisian,,0
Language used most often at work,            High German languages,,0
Language used most often at work,              German,,0
Language used most often at work,              Pennsylvania German,,0
Language used most often at work,              Swiss German,,0
Language used most often at work,              Yiddish,,0
Language used most often at work,            Low Saxon-Low Franconian languages,,0
Language used most often at work,              Afrikaans,,0
Language used most often at work,              Dutch,,0
Language used most often at work,"              Low German, n.o.s.",,0
Language used most often at work,              Low Saxon,,0
Language used most often at work,              Plautdietsch,,0
Language used most often at work,              Vlaams (Flemish),,0
Language used most often at work,            Scandinavian languages,,0
Language used most often at work,              Danish,,0
Language used most often at work,              Icelandic,,0
Language used most often at work,              Norwegian,,0
Language used most often at work,              Swedish,,0
Language used most often at work,"            Germanic languages, n.i.e.",,0
Language used most often at work,          Greek,,10
Language used most often at work,          Indo-Iranian languages,,510
Language used most often at work,            Indo-Aryan languages,,140
Language used most often at work,              Bengali,,0
Language used most often at work,              Gujarati,,25
Language used most often at work,              Hindi,,20
Language used most often at work,              Kacchi,,0
Language used most often at work,              Marathi,,0
Language used most often at work,              Nepali,,0
Language used most often at work,              Punjabi (Panjabi),,45
Language used most often at work,              Sindhi,,0
Language used most often at work,              Sinhala (Sinhalese),,0
Language used most often at work,              Urdu,,55
Language used most often at work,"              Indo-Aryan languages, n.i.e.",,0
Language used most often at work,            Iranian languages,,370
Language used most often at work,              Kurdish,,0
Language used most often at work,              Pashto,,0
Language used most often at work,              Persian languages,,365
Language used most often at work,                Dari,,10
Language used most often at work,                Iranian Persian,,315
Language used most often at work,"                Persian (Farsi), n.o.s.",,40
Language used most often at work,"              Iranian languages, n.i.e.",,0
Language used most often at work,"            Indo-Iranian languages, n.i.e.",,0
Language used most often at work,          Italic (Romance) languages,,125
Language used most often at work,            Catalan,,0
Language used most often at work,            Italian,,0
Language used most often at work,            Portuguese,,15
Language used most often at work,            Romanian,,0
Language used most often at work,            Spanish,,110
Language used most often at work,"            Italic (Romance) languages, n.i.e.",,0
Language used most often at work,"          Indo-European languages, n.i.e.",,0
Language used most often at work,        Japanese,,65
Language used most often at work,        Korean,,360
Language used most often at work,        Mongolian,,0
Language used most often at work,        Niger-Congo languages,,0
Language used most often at work,          Akan (Twi),,0
Language used most often at work,          Edo,,0
Language used most often at work,"          Fulah (Pular, Pulaar, Fulfulde)",,0
Language used most often at work,          Ga,,0
Language used most often at work,          Ganda,,0
Language used most often at work,          Igbo,,0
Language used most often at work,          Kinyarwanda (Rwanda),,0
Language used most often at work,          Lingala,,0
Language used most often at work,          Rundi (Kirundi),,0
Language used most often at work,          Shona,,0
Language used most often at work,          Swahili,,0
Language used most often at work,          Wolof,,0
Language used most often at work,          Yoruba,,0
Language used most often at work,"          Niger-Congo languages, n.i.e.",,0
Language used most often at work,        Nilo-Saharan languages,,0
Language used most often at work,          Dinka,,0
Language used most often at work,"          Nilo-Saharan languages, n.i.e.",,0
Language used most often at work,        Sign languages,,0
Language used most often at work,          American Sign Language,,0
Language used most often at work,          Quebec Sign Language,,0
Language used most often at work,"          Sign languages, n.i.e.",,0
Language used most often at work,        Sino-Tibetan languages,,17585
Language used most often at work,          Chinese languages,,17560
Language used most often at work,            Hakka,,10
Language used most often at work,            Mandarin,,8910
Language used most often at work,            Min Dong,,15
Language used most often at work,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,40
Language used most often at work,            Wu (Shanghainese),,0
Language used most often at work,            Yue (Cantonese),,8555
Language used most often at work,"            Chinese, n.o.s.",,30
Language used most often at work,"            Chinese languages, n.i.e.",,0
Language used most often at work,          Tibeto-Burman languages,,0
Language used most often at work,            Burmese,,0
Language used most often at work,            Karenic languages,,0
Language used most often at work,              S'gaw Karen,,0
Language used most often at work,"              Karenic languages, n.i.e.",,0
Language used most often at work,            Tibetan,,0
Language used most often at work,"            Tibeto-Burman languages, n.i.e.",,0
Language used most often at work,"          Sino-Tibetan languages, n.i.e.",,20
Language used most often at work,        Tai-Kadai languages,,10
Language used most often at work,          Lao,,0
Language used most often at work,          Thai,,0
Language used most often at work,"          Tai-Kadai languages, n.i.e.",,0
Language used most often at work,        Turkic languages,,20
Language used most often at work,          Azerbaijani,,0
Language used most often at work,          Turkish,,20
Language used most often at work,          Uyghur,,0
Language used most often at work,          Uzbek,,0
Language used most often at work,"          Turkic languages, n.i.e.",,0
Language used most often at work,        Uralic languages,,0
Language used most often at work,          Estonian,,0
Language used most often at work,          Finnish,,0
Language used most often at work,          Hungarian,,0
Language used most often at work,"        Other languages, n.i.e.",,0
Language used most often at work,  Multiple responses,,5745
Language used most often at work,    English and French,,405
Language used most often at work,    English and non-official language(s),,5095
Language used most often at work,    French and non-official language(s),,0
Language used most often at work,"    English, French and non-official language(s)",,10
Language used most often at work,    Multiple non-official languages,,225
Other language(s) used regularly at work,"Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",197,182780
Other language(s) used regularly at work,  None,,160775
Other language(s) used regularly at work,  English,,5310
Other language(s) used regularly at work,  French,,1175
Other language(s) used regularly at work,  Non-official language,,10570
Other language(s) used regularly at work,    Indigenous,39,0
Other language(s) used regularly at work,    Non-Indigenous,,10570
Other language(s) used regularly at work,  English and French,,0
Other language(s) used regularly at work,  English and non-official language(s),,1850
Other language(s) used regularly at work,  French and non-official language(s),,125
Other language(s) used regularly at work,"  English, French and non-official language(s)",,0
Other language(s) used regularly at work,  Multiple non-official languages,,2965
Place of work status,Total - Place of work status for the employed labour force aged 15 years and over - 25% sample data,198,147070
Place of work status,  Worked at home,,56810
Place of work status,  Worked outside Canada,,980
Place of work status,  No fixed workplace address,,13950
Place of work status,  Usual place of work,,75330
Commuting destination,Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data,199,75330
Commuting destination,  Commute within census subdivision (CSD) of residence,,27455
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,,12170
