Topic,Characteristic,Note,Total
Major field of study - Classification of Instructional Programs (CIP) 2021,  Humanities,,5090
Major field of study - Classification of Instructional Programs (CIP) 2021,"    16. Indigenous and foreign languages, literatures, and linguistics",,670
Major field of study - Classification of Instructional Programs (CIP) 2021,    23. English language and literature/letters,,1385
Major field of study - Classification of Instructional Programs (CIP) 2021,"    24. Liberal arts and sciences, general studies and humanities",,1605
Major field of study - Classification of Instructional Programs (CIP) 2021,    30A Interdisciplinary humanities,174,80
Major field of study - Classification of Instructional Programs (CIP) 2021,    38. Philosophy and religious studies,,260
Major field of study - Classification of Instructional Programs (CIP) 2021,    39. Theology and religious vocations,,185
Major field of study - Classification of Instructional Programs (CIP) 2021,    54. History,,665
Major field of study - Classification of Instructional Programs (CIP) 2021,    55. French language and literature/lettersCAN,,250
Major field of study - Classification of Instructional Programs (CIP) 2021,  Social and behavioural sciences and law,,13875
Major field of study - Classification of Instructional Programs (CIP) 2021,"    05. Area, ethnic, cultural, gender, and group studies",,110
Major field of study - Classification of Instructional Programs (CIP) 2021,"    09. Communication, journalism and related programs",,1750
Major field of study - Classification of Instructional Programs (CIP) 2021,    19. Family and consumer sciences/human sciences,,1235
Major field of study - Classification of Instructional Programs (CIP) 2021,    22. Legal professions and studies,,2300
Major field of study - Classification of Instructional Programs (CIP) 2021,    30B Interdisciplinary social and behavioural sciences,175,230
Major field of study - Classification of Instructional Programs (CIP) 2021,    42. Psychology,,1940
Major field of study - Classification of Instructional Programs (CIP) 2021,    45. Social sciences,,6310
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Business, management and public administration",,28140
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.16 Accounting and computer science,,20
Major field of study - Classification of Instructional Programs (CIP) 2021,    44. Public administration and social service professions,,905
Major field of study - Classification of Instructional Programs (CIP) 2021,"    52. Business, management, marketing and related support services",,27215
Major field of study - Classification of Instructional Programs (CIP) 2021,  Physical and life sciences and technologies,,4200
Major field of study - Classification of Instructional Programs (CIP) 2021,    26. Biological and biomedical sciences,,1675
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.01 Biological and physical sciences,,1185
Major field of study - Classification of Instructional Programs (CIP) 2021,    30C Other interdisciplinary physical and life sciences,176,95
Major field of study - Classification of Instructional Programs (CIP) 2021,    40. Physical sciences,,1165
Major field of study - Classification of Instructional Programs (CIP) 2021,    41. Science technologies/technicians,,75
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Mathematics, computer and information sciences",,6540
Major field of study - Classification of Instructional Programs (CIP) 2021,    11. Computer and information sciences and support services,,5040
Major field of study - Classification of Instructional Programs (CIP) 2021,    25. Library science,,170
Major field of study - Classification of Instructional Programs (CIP) 2021,    27. Mathematics and statistics,,1115
Major field of study - Classification of Instructional Programs (CIP) 2021,"    30D Interdisciplinary mathematics, computer and information sciences",177,210
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Architecture, engineering, and related trades",,14805
Major field of study - Classification of Instructional Programs (CIP) 2021,    04. Architecture and related services,,1040
Major field of study - Classification of Instructional Programs (CIP) 2021,    14. Engineering,,8980
Major field of study - Classification of Instructional Programs (CIP) 2021,    15. Engineering/engineering-related technologies/technicians,,2280
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.12 Historic preservation and conservation,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,    46. Construction trades,,1025
Major field of study - Classification of Instructional Programs (CIP) 2021,    47. Mechanic and repair technologies/technicians,,1005
Major field of study - Classification of Instructional Programs (CIP) 2021,    48. Precision production,,485
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Agriculture, natural resources and conservation",,1155
Major field of study - Classification of Instructional Programs (CIP) 2021,    01. Agricultural and veterinary sciences/services/operations and related fields,178,665
Major field of study - Classification of Instructional Programs (CIP) 2021,    03. Natural resources and conservation,,490
Major field of study - Classification of Instructional Programs (CIP) 2021,  Health and related fields,,9455
Major field of study - Classification of Instructional Programs (CIP) 2021,    30.37 Design for human health,,0
Major field of study - Classification of Instructional Programs (CIP) 2021,"    31. Parks, recreation, leisure, fitness, and kinesiology",,1040
Major field of study - Classification of Instructional Programs (CIP) 2021,    51. Health professions and related programs,178,7870
Major field of study - Classification of Instructional Programs (CIP) 2021,    60. Health professions residency/fellowship programs,,25
Major field of study - Classification of Instructional Programs (CIP) 2021,    61. Medical residency/fellowship programs,,515
Major field of study - Classification of Instructional Programs (CIP) 2021,"  Personal, protective and transportation services",,2385
Major field of study - Classification of Instructional Programs (CIP) 2021,"    12. Culinary, entertainment, and personal services",,1315
Major field of study - Classification of Instructional Programs (CIP) 2021,"    28. Military science, leadership and operational art",,25
Major field of study - Classification of Instructional Programs (CIP) 2021,    29. Military technologies and applied sciences,,15
Major field of study - Classification of Instructional Programs (CIP) 2021,    43. Security and protective services,,720
Major field of study - Classification of Instructional Programs (CIP) 2021,    49. Transportation and materials moving,,315
Major field of study - Classification of Instructional Programs (CIP) 2021,  Other,179,15
Location of study compared with province or territory of residence,Total - Location of study compared with province or territory of residence for the population aged 25 to 64 years in private households - 25% sample data,180,111485
Location of study compared with province or territory of residence,"  No postsecondary certificate, diploma or degree",,18390
Location of study compared with province or territory of residence,"  Postsecondary certificate, diploma or degree",181,93095
Location of study compared with province or territory of residence,    Location of study inside Canada,,59365
Location of study compared with province or territory of residence,      Same as province or territory of residence,,53085
Location of study compared with province or territory of residence,      Different than province or territory of residence,,6280
Location of study compared with province or territory of residence,    Location of study outside Canada,182,33730
Location of study compared with province or territory of residence,      Americas,,6775
Location of study compared with province or territory of residence,        United States of America,,4285
Location of study compared with province or territory of residence,        Mexico,,345
Location of study compared with province or territory of residence,        Cuba,,40
Location of study compared with province or territory of residence,        Haiti,,0
Location of study compared with province or territory of residence,        Jamaica,,110
Location of study compared with province or territory of residence,        Brazil,,590
Location of study compared with province or territory of residence,        Colombia,,295
Location of study compared with province or territory of residence,        Peru,,240
Location of study compared with province or territory of residence,        Venezuela,95,420
Location of study compared with province or territory of residence,        Other locations of study in Americas,,455
Location of study compared with province or territory of residence,      Europe,,6940
Location of study compared with province or territory of residence,        Belgium,,50
Location of study compared with province or territory of residence,        France,,230
Location of study compared with province or territory of residence,        Germany,,185
Location of study compared with province or territory of residence,        Netherlands,,85
Location of study compared with province or territory of residence,        Switzerland,,90
Location of study compared with province or territory of residence,        Hungary,,40
Location of study compared with province or territory of residence,        Moldova,183,30
Location of study compared with province or territory of residence,        Poland,,505
Location of study compared with province or territory of residence,        Romania,,510
Location of study compared with province or territory of residence,        Russian Federation,,485
Location of study compared with province or territory of residence,        Ukraine,,415
Location of study compared with province or territory of residence,        Ireland,96,170
Location of study compared with province or territory of residence,        United Kingdom,87,2795
Location of study compared with province or territory of residence,        Bosnia and Herzegovina,,115
Location of study compared with province or territory of residence,        Italy,,65
Location of study compared with province or territory of residence,        Serbia,86,190
Location of study compared with province or territory of residence,        Other locations of study in Europe,,980
Location of study compared with province or territory of residence,      Africa,,2680
Location of study compared with province or territory of residence,        Nigeria,,325
Location of study compared with province or territory of residence,        Algeria,,35
Location of study compared with province or territory of residence,        Morocco,,35
Location of study compared with province or territory of residence,        Tunisia,,15
Location of study compared with province or territory of residence,        Egypt,,1435
Location of study compared with province or territory of residence,"        South Africa, Republic of",,635
Location of study compared with province or territory of residence,        Other locations of study in Africa,,205
Location of study compared with province or territory of residence,      Asia,,16735
Location of study compared with province or territory of residence,        Iran,88,365
Location of study compared with province or territory of residence,        Iraq,,530
Location of study compared with province or territory of residence,        Israel,,140
Location of study compared with province or territory of residence,        Lebanon,,215
Location of study compared with province or territory of residence,        Syria,89,280
Location of study compared with province or territory of residence,        Turkey,,270
Location of study compared with province or territory of residence,        China,90,5530
Location of study compared with province or territory of residence,        Taiwan,,60
Location of study compared with province or territory of residence,        Hong Kong,91,120
Location of study compared with province or territory of residence,        Japan,,140
Location of study compared with province or territory of residence,"        Korea, South",92,895
Location of study compared with province or territory of residence,        Philippines,,1255
Location of study compared with province or territory of residence,        Viet Nam,,35
Location of study compared with province or territory of residence,        Bangladesh,,70
Location of study compared with province or territory of residence,        Sri Lanka,,95
Location of study compared with province or territory of residence,        India,,3905
Location of study compared with province or territory of residence,        Pakistan,,1690
Location of study compared with province or territory of residence,        Other locations of study in Asia,,1140
Location of study compared with province or territory of residence,      Oceania,,590
Location of study compared with province or territory of residence,        Australia,,520
Location of study compared with province or territory of residence,        New Zealand,,70
Location of study compared with province or territory of residence,        Other locations of study in Oceania,,0
Labour force status,Total - Population aged 15 years and over by labour force status - 25% sample data,184,173625
Labour force status,  In the labour force,,113195
Labour force status,    Employed,,99950
Labour force status,    Unemployed,,13245
Labour force status,  Not in the labour force,,60435
Labour force status,Participation rate,,65.2
Labour force status,Employment rate,,57.6
Labour force status,Unemployment rate,,11.7
Work activity during the reference year,Total - Population aged 15 years and over by work activity during the reference year - 25% sample data,185,173625
Work activity during the reference year,  Did not work,186,61575
Work activity during the reference year,  Worked,,112050
Work activity during the reference year,    Worked full year full time,187,63085
Work activity during the reference year,    Worked part year and/or part time,188,48965
Work activity during the reference year,    Average weeks worked in reference year,,41.1
Class of worker including job permanency,Total - Labour force aged 15 years and over by class of worker including job permanency - 25% sample data,189,113190
Class of worker including job permanency,  Class of worker - not applicable,190,3660
Class of worker including job permanency,  All classes of workers,191,109530
Class of worker including job permanency,    Employee,,88730
Class of worker including job permanency,      Permanent position,,73970
Class of worker including job permanency,      Temporary position,,14760
Class of worker including job permanency,        Fixed term (1 year or more),,4580
Class of worker including job permanency,"        Casual, seasonal or short-term position (less than 1 year)",,10180
Class of worker including job permanency,    Self-employed,192,20800
Occupation - Broad category - National Occupational Classification (NOC) 2021,Total - Labour force aged 15 years and over by occupation - Broad category - National Occupational Classification (NOC) 2021 - 25% sample data,193,113190
Occupation - Broad category - National Occupational Classification (NOC) 2021,  Occupation - not applicable,190,3660
Occupation - Broad category - National Occupational Classification (NOC) 2021,  All occupations,191,109530
Occupation - Broad category - National Occupational Classification (NOC) 2021,    0 Legislative and senior management occupations,,3535
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    1 Business, finance and administration occupations",,27150
Occupation - Broad category - National Occupational Classification (NOC) 2021,    2 Natural and applied sciences and related occupations,,14760
Occupation - Broad category - National Occupational Classification (NOC) 2021,    3 Health occupations,,7450
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    4 Occupations in education, law and social, community and government services",,12590
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    5 Occupations in art, culture, recreation and sport",,4190
Occupation - Broad category - National Occupational Classification (NOC) 2021,    6 Sales and service occupations,,25870
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    7 Trades, transport and equipment operators and related occupations",,10235
Occupation - Broad category - National Occupational Classification (NOC) 2021,"    8 Natural resources, agriculture and related production occupations",,990
Occupation - Broad category - National Occupational Classification (NOC) 2021,    9 Occupations in manufacturing and utilities,,2765
Industry - Sectors - North American Industry Classification System (NAICS) 2017,Total - Labour force aged 15 years and over by industry - Sectors - North American Industry Classification System (NAICS) 2017 - 25% sample data,194,113190
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  Industry - not applicable,190,3660
Industry - Sectors - North American Industry Classification System (NAICS) 2017,  All industries,191,109530
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    11 Agriculture, forestry, fishing and hunting",,305
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    21 Mining, quarrying, and oil and gas extraction",,465
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    22 Utilities,,780
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    23 Construction,,5540
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    31-33 Manufacturing,,7425
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    41 Wholesale trade,,5790
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    44-45 Retail trade,,11620
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    48-49 Transportation and warehousing,,4195
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    51 Information and cultural industries,,3195
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    52 Finance and insurance,,11800
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    53 Real estate and rental and leasing,,3460
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    54 Professional, scientific and technical services",,17005
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    55 Management of companies and enterprises,,1020
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    56 Administrative and support, waste management and remediation services",,3685
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    61 Educational services,,8135
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    62 Health care and social assistance,,10655
Industry - Sectors - North American Industry Classification System (NAICS) 2017,"    71 Arts, entertainment and recreation",,2020
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    72 Accommodation and food services,,4970
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    81 Other services (except public administration),,3430
Industry - Sectors - North American Industry Classification System (NAICS) 2017,    91 Public administration,,4035
All languages used at work,"Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",195,120275
All languages used at work,  English,,111145
All languages used at work,  French,,260
All languages used at work,  Non-official language,,1180
All languages used at work,    Indigenous,39,0
All languages used at work,    Non-Indigenous,,1180
All languages used at work,  English and French,,2320
All languages used at work,  English and non-official language(s),,5135
All languages used at work,  French and non-official language(s),,0
All languages used at work,"  English, French and non-official language(s)",,215
All languages used at work,  Multiple non-official languages,,10
Language used most often at work,"Total - Language used most often at work for the population aged 15 years and over who worked since January 1, 2020, in private households, 2021 Census - 25% sample data",196,120275
Language used most often at work,  Single responses,,119040
Language used most often at work,    Official languages,,116855
Language used most often at work,      English,,116365
Language used most often at work,      French,,490
Language used most often at work,    Non-official languages,,2185
Language used most often at work,      Indigenous languages,39,0
Language used most often at work,        Algonquian languages,,0
Language used most often at work,          Blackfoot,,0
Language used most often at work,          Cree-Innu languages,,0
Language used most often at work,            Atikamekw,,0
Language used most often at work,            Cree languages,,0
Language used most often at work,              Ililimowin (Moose Cree),,0
Language used most often at work,              Inu Ayimun (Southern East Cree),,0
Language used most often at work,              Iyiyiw-Ayimiwin (Northern East Cree),,0
Language used most often at work,              Nehinawewin (Swampy Cree),,0
Language used most often at work,              Nehiyawewin (Plains Cree),,0
Language used most often at work,              Nihithawiwin (Woods Cree),,0
Language used most often at work,"              Cree, n.o.s.",,0
Language used most often at work,            Innu (Montagnais),,0
Language used most often at work,            Naskapi,,0
Language used most often at work,          Eastern Algonquian languages,,0
Language used most often at work,            Mi'kmaq,,0
Language used most often at work,            Wolastoqewi (Malecite),,0
Language used most often at work,          Ojibway-Potawatomi languages,,0
Language used most often at work,            Anicinabemowin (Algonquin),,0
Language used most often at work,            Oji-Cree,,0
Language used most often at work,            Ojibway languages,,0
Language used most often at work,              Anishinaabemowin (Chippewa),,0
Language used most often at work,              Daawaamwin (Odawa),,0
Language used most often at work,              Saulteau (Western Ojibway),,0
Language used most often at work,"              Ojibway, n.o.s.",,0
Language used most often at work,"          Algonquian languages, n.i.e.",,0
Language used most often at work,        Athabaskan languages,,0
Language used most often at work,          Northern Athabaskan languages,,0
Language used most often at work,            Dakelh (Carrier),,0
Language used most often at work,            Dane-zaa (Beaver),,0
Language used most often at work,"            Dene, n.o.s.",,0
Language used most often at work,            Gwich'in,,0
Language used most often at work,            Slavey-Hare languages,,0
Language used most often at work,              Deh Gah Ghotie Zhatie (South Slavey),,0
Language used most often at work,              Satuotine Yati (North Slavey),,0
Language used most often at work,"              Slavey, n.o.s.",,0
Language used most often at work,            Tahltan languages,,0
Language used most often at work,            Tlicho (Dogrib),,0
Language used most often at work,            Tse'khene (Sekani),,0
Language used most often at work,            Tsilhqot'in (Chilcotin),,0
Language used most often at work,            Tsuu T'ina (Sarsi),,0
Language used most often at work,            Tutchone languages,,0
Language used most often at work,              Northern Tutchone,,0
Language used most often at work,              Southern Tutchone,,0
Language used most often at work,"              Tutchone, n.o.s.",,0
Language used most often at work,            Wetsuwet'en-Babine,,0
Language used most often at work,          Tlingit,,0
Language used most often at work,"          Athabaskan languages, n.i.e.",,0
Language used most often at work,        Haida,,0
Language used most often at work,        Inuktut (Inuit) languages,,0
Language used most often at work,          Inuinnaqtun (Inuvialuktun),,0
Language used most often at work,            Inuinnaqtun,,0
Language used most often at work,            Inuvialuktun,,0
Language used most often at work,          Inuktitut,,0
Language used most often at work,"          Inuktut (Inuit) languages, n.i.e.",,0
Language used most often at work,        Iroquoian languages,,0
Language used most often at work,          Mohawk,,0
Language used most often at work,          Oneida,,0
Language used most often at work,"          Iroquoian languages, n.i.e.",,0
Language used most often at work,        Ktunaxa (Kutenai),,0
Language used most often at work,        Michif,,0
Language used most often at work,        Salish languages,,0
Language used most often at work,          Halkomelem,,0
Language used most often at work,          Lillooet,,0
Language used most often at work,          Ntlakapamux (Thompson),,0
Language used most often at work,          Secwepemctsin (Shuswap),,0
Language used most often at work,          Squamish,,0
Language used most often at work,          Straits,,0
Language used most often at work,          Syilx (Okanagan),,0
Language used most often at work,"          Salish languages, n.i.e.",,0
Language used most often at work,        Siouan languages,,0
Language used most often at work,          Assiniboine,,0
Language used most often at work,          Dakota,,0
Language used most often at work,          Stoney,,0
Language used most often at work,"          Siouan languages, n.i.e.",,0
Language used most often at work,        Tsimshian languages,,0
Language used most often at work,          Gitxsan (Gitksan),,0
Language used most often at work,          Nisga'a,,0
Language used most often at work,          Tsimshian,,0
Language used most often at work,        Wakashan languages,,0
Language used most often at work,          Haisla,,0
Language used most often at work,          Heiltsuk,,0
Language used most often at work,          Kwak'wala (Kwakiutl),,0
Language used most often at work,          Nuu-chah-nulth (Nootka),,0
Language used most often at work,"          Wakashan languages, n.i.e.",,0
Language used most often at work,"        Indigenous languages, n.i.e.",,0
Language used most often at work,"        Indigenous languages, n.o.s.",,0
Language used most often at work,      Non-Indigenous languages,,2180
Language used most often at work,        Afro-Asiatic languages,,100
Language used most often at work,          Berber languages,,0
Language used most often at work,            Kabyle,,0
Language used most often at work,            Tamazight,,0
Language used most often at work,"            Berber languages, n.i.e.",,0
Language used most often at work,          Chadic languages,,0
Language used most often at work,          Coptic,,0
Language used most often at work,          Cushitic languages,,0
Language used most often at work,            Bilen,,0
Language used most often at work,            Oromo,,0
Language used most often at work,            Somali,,0
Language used most often at work,"            Cushitic languages, n.i.e.",,0
Language used most often at work,          Semitic languages,,100
Language used most often at work,            Amharic,,0
Language used most often at work,            Arabic,,100
Language used most often at work,            Aramaic languages,,0
Language used most often at work,              Assyrian Neo-Aramaic,,0
Language used most often at work,              Chaldean Neo-Aramaic,,0
Language used most often at work,"              Aramaic, n.o.s.",,0
Language used most often at work,            Hebrew,,0
Language used most often at work,            Tigrigna,,0
Language used most often at work,"            Semitic languages, n.i.e.",,0
Language used most often at work,        Austro-Asiatic languages,,15
Language used most often at work,          Khmer (Cambodian),,0
Language used most often at work,          Vietnamese,,15
Language used most often at work,"          Austro-Asiatic languages, n.i.e.",,0
Language used most often at work,        Austronesian languages,,10
Language used most often at work,          Bikol,,0
Language used most often at work,"          Bisaya, n.o.s.",,0
Language used most often at work,          Cebuano,,0
Language used most often at work,          Hiligaynon,,0
Language used most often at work,          Ilocano,,0
Language used most often at work,          Indonesian,,0
Language used most often at work,          Kankanaey,,0
Language used most often at work,          Malagasy languages,,0
Language used most often at work,          Malay,,0
Language used most often at work,"          Pampangan (Kapampangan, Pampango)",,0
Language used most often at work,          Pangasinan,,0
Language used most often at work,"          Tagalog (Pilipino, Filipino)",,10
Language used most often at work,"          Austronesian languages, n.i.e.",,0
Language used most often at work,        Creole languages,,0
Language used most often at work,          Haitian Creole,,0
Language used most often at work,          Jamaican English Creole,,0
Language used most often at work,          Morisyen,,0
Language used most often at work,"          Creole, n.o.s.",,0
Language used most often at work,"          Creole languages, n.i.e.",,0
Language used most often at work,        Dravidian languages,,0
Language used most often at work,          Kannada,,0
Language used most often at work,          Malayalam,,0
Language used most often at work,          Tamil,,0
Language used most often at work,          Telugu,,0
Language used most often at work,"          Dravidian languages, n.i.e.",,0
Language used most often at work,        Georgian,,0
Language used most often at work,        Indo-European languages,,555
Language used most often at work,          Albanian,,20
Language used most often at work,          Armenian,,0
Language used most often at work,          Balto-Slavic languages,,130
Language used most often at work,            Baltic languages,,0
Language used most often at work,              Latvian,,0
Language used most often at work,              Lithuanian,,0
Language used most often at work,            Slavic languages,,130
Language used most often at work,              Bulgarian,,0
Language used most often at work,              Czech,,0
Language used most often at work,              Macedonian,,0
Language used most often at work,              Polish,,35
Language used most often at work,              Russian,,50
Language used most often at work,              Serbo-Croatian,,35
Language used most often at work,                Bosnian,,0
Language used most often at work,                Croatian,,25
Language used most often at work,                Serbian,,15
Language used most often at work,"                Serbo-Croatian, n.i.e.",,0
Language used most often at work,              Slovak,,0
Language used most often at work,              Slovene (Slovenian),,0
Language used most often at work,              Ukrainian,,0
Language used most often at work,"              Slavic languages, n.i.e.",,0
Language used most often at work,          Celtic languages,,0
Language used most often at work,            Scottish Gaelic,,0
Language used most often at work,"            Celtic languages, n.i.e.",,0
Language used most often at work,          Germanic languages,,20
Language used most often at work,            Frisian,,0
Language used most often at work,            High German languages,,20
Language used most often at work,              German,,20
Language used most often at work,              Pennsylvania German,,0
Language used most often at work,              Swiss German,,0
Language used most often at work,              Yiddish,,0
Language used most often at work,            Low Saxon-Low Franconian languages,,0
Language used most often at work,              Afrikaans,,0
Language used most often at work,              Dutch,,0
Language used most often at work,"              Low German, n.o.s.",,0
Language used most often at work,              Low Saxon,,0
Language used most often at work,              Plautdietsch,,0
Language used most often at work,              Vlaams (Flemish),,0
Language used most often at work,            Scandinavian languages,,0
Language used most often at work,              Danish,,0
Language used most often at work,              Icelandic,,0
Language used most often at work,              Norwegian,,0
Language used most often at work,              Swedish,,0
Language used most often at work,"            Germanic languages, n.i.e.",,0
Language used most often at work,          Greek,,0
Language used most often at work,          Indo-Iranian languages,,135
Language used most often at work,            Indo-Aryan languages,,110
Language used most often at work,              Bengali,,0
Language used most often at work,              Gujarati,,0
Language used most often at work,              Hindi,,20
Language used most often at work,              Kacchi,,0
Language used most often at work,              Marathi,,0
Language used most often at work,              Nepali,,0
Language used most often at work,              Punjabi (Panjabi),,50
Language used most often at work,              Sindhi,,0
Language used most often at work,              Sinhala (Sinhalese),,0
Language used most often at work,              Urdu,,45
Language used most often at work,"              Indo-Aryan languages, n.i.e.",,0
Language used most often at work,            Iranian languages,,15
Language used most often at work,              Kurdish,,0
Language used most often at work,              Pashto,,0
Language used most often at work,              Persian languages,,15
Language used most often at work,                Dari,,0
Language used most often at work,                Iranian Persian,,15
Language used most often at work,"                Persian (Farsi), n.o.s.",,0
Language used most often at work,"              Iranian languages, n.i.e.",,0
Language used most often at work,"            Indo-Iranian languages, n.i.e.",,0
Language used most often at work,          Italic (Romance) languages,,245
Language used most often at work,            Catalan,,0
Language used most often at work,            Italian,,10
Language used most often at work,            Portuguese,,75
Language used most often at work,            Romanian,,0
Language used most often at work,            Spanish,,155
Language used most often at work,"            Italic (Romance) languages, n.i.e.",,0
Language used most often at work,"          Indo-European languages, n.i.e.",,0
Language used most often at work,        Japanese,,25
Language used most often at work,        Korean,,135
Language used most often at work,        Mongolian,,0
Language used most often at work,        Niger-Congo languages,,0
Language used most often at work,          Akan (Twi),,0
Language used most often at work,          Edo,,0
Language used most often at work,"          Fulah (Pular, Pulaar, Fulfulde)",,0
Language used most often at work,          Ga,,0
Language used most often at work,          Ganda,,0
Language used most often at work,          Igbo,,0
Language used most often at work,          Kinyarwanda (Rwanda),,0
Language used most often at work,          Lingala,,0
Language used most often at work,          Rundi (Kirundi),,0
Language used most often at work,          Shona,,0
Language used most often at work,          Swahili,,0
Language used most often at work,          Wolof,,0
Language used most often at work,          Yoruba,,0
Language used most often at work,"          Niger-Congo languages, n.i.e.",,0
Language used most often at work,        Nilo-Saharan languages,,0
Language used most often at work,          Dinka,,0
Language used most often at work,"          Nilo-Saharan languages, n.i.e.",,0
Language used most often at work,        Sign languages,,15
Language used most often at work,          American Sign Language,,15
Language used most often at work,          Quebec Sign Language,,0
Language used most often at work,"          Sign languages, n.i.e.",,0
Language used most often at work,        Sino-Tibetan languages,,1310
Language used most often at work,          Chinese languages,,1310
Language used most often at work,            Hakka,,0
Language used most often at work,            Mandarin,,1245
Language used most often at work,            Min Dong,,0
Language used most often at work,"            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,0
Language used most often at work,            Wu (Shanghainese),,0
Language used most often at work,            Yue (Cantonese),,70
Language used most often at work,"            Chinese, n.o.s.",,0
Language used most often at work,"            Chinese languages, n.i.e.",,0
Language used most often at work,          Tibeto-Burman languages,,0
Language used most often at work,            Burmese,,0
Language used most often at work,            Karenic languages,,0
Language used most often at work,              S'gaw Karen,,0
Language used most often at work,"              Karenic languages, n.i.e.",,0
Language used most often at work,            Tibetan,,0
Language used most often at work,"            Tibeto-Burman languages, n.i.e.",,0
Language used most often at work,"          Sino-Tibetan languages, n.i.e.",,0
Language used most often at work,        Tai-Kadai languages,,0
Language used most often at work,          Lao,,0
Language used most often at work,          Thai,,0
Language used most often at work,"          Tai-Kadai languages, n.i.e.",,0
Language used most often at work,        Turkic languages,,10
Language used most often at work,          Azerbaijani,,0
Language used most often at work,          Turkish,,10
Language used most often at work,          Uyghur,,0
Language used most often at work,          Uzbek,,0
Language used most often at work,"          Turkic languages, n.i.e.",,0
Language used most often at work,        Uralic languages,,0
Language used most often at work,          Estonian,,0
Language used most often at work,          Finnish,,0
Language used most often at work,          Hungarian,,0
Language used most often at work,"        Other languages, n.i.e.",,0
Language used most often at work,  Multiple responses,,1235
Language used most often at work,    English and French,,320
Language used most often at work,    English and non-official language(s),,910
Language used most often at work,    French and non-official language(s),,0
Language used most often at work,"    English, French and non-official language(s)",,0
Language used most often at work,    Multiple non-official languages,,0
Other language(s) used regularly at work,"Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",197,120275
Other language(s) used regularly at work,  None,,113700
Other language(s) used regularly at work,  English,,1120
Other language(s) used regularly at work,  French,,1805
Other language(s) used regularly at work,  Non-official language,,3050
Other language(s) used regularly at work,    Indigenous,39,0
Other language(s) used regularly at work,    Non-Indigenous,,3050
Other language(s) used regularly at work,  English and French,,25
Other language(s) used regularly at work,  English and non-official language(s),,75
Other language(s) used regularly at work,  French and non-official language(s),,165
Other language(s) used regularly at work,"  English, French and non-official language(s)",,0
Other language(s) used regularly at work,  Multiple non-official languages,,340
Place of work status,Total - Place of work status for the employed labour force aged 15 years and over - 25% sample data,198,99945
Place of work status,  Worked at home,,44885
Place of work status,  Worked outside Canada,,740
Place of work status,  No fixed workplace address,,7760
Place of work status,  Usual place of work,,46555
Commuting destination,Total - Commuting destination for the employed labour force aged 15 years and over with a usual place of work - 25% sample data,199,46555
Commuting destination,  Commute within census subdivision (CSD) of residence,,21685
Commuting destination,  Commute to a different census subdivision (CSD) within census division (CD) of residence,,4900
Commuting destination,  Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,,19840
Commuting destination,  Commute to a different province or territory,,130
Main mode of commuting,Total - Main mode of commuting for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,200,54320
Main mode of commuting,"  Car, truck or van",,46305
Main mode of commuting,"    Car, truck or van - as a driver",,42375
Main mode of commuting,"    Car, truck or van - as a passenger",,3930
Main mode of commuting,  Public transit,,3850
Main mode of commuting,  Walked,,2020
Main mode of commuting,  Bicycle,,250
Main mode of commuting,  Other method,,1890
Commuting duration,Total - Commuting duration for the employed labour force aged 15 years and over with a usual place of work or no fixed workplace address - 25% sample data,201,54320
Commuting duration,  Less than 15 minutes,,14895
Commuting duration,  15 to 29 minutes,,17515
